iso_code,year,value
BDI,2008,1185.69083333333
BDI,2009,1230.17916666667
BDI,2010,1230.74833333333
BDI,2011,1261.07333333333
BDI,2012,1442.505625
BDI,2013,1555.09083333333
BDI,2014,1546.68666666667
BDI,2015,1571.89833333333
BDI,2016,1654.62666666667
BDI,2017,1729.055
BDI,2018,1782.876875
BDI,2019,1845.62289069697
BEL,1995,29.4800166666667
BEL,1996,30.9615133333333
BEL,1997,35.7738908333333
BEL,1998,36.2986408333333
BEN,1995,499.14842590131
BEN,1996,511.552430272516
BEN,1997,583.669372353396
BEN,1998,589.951774567332
BEN,1999,615.473349319164
BEN,2000,710.207977031367
BEN,2001,732.397693260228
BEN,2002,693.713226496374
BEN,2003,579.897426172466
BEN,2004,527.338032291576
BEN,2005,527.258362649626
BEN,2006,522.425624895176
BEN,2007,478.633718476363
BEN,2008,446.000041432788
BEN,2009,470.293423341398
BEN,2010,494.794262222947
BEN,2011,471.248625718937
BEN,2012,510.556338454251
BEN,2013,493.899623852237
BEN,2014,493.757329875312
BEN,2015,591.21169798261
BEN,2016,592.605615063022
BEN,2017,580.656749587858
BEN,2018,555.446458398226
BEN,2019,585.950813757156
BFA,1995,499.14842590131
BFA,1996,511.552430272516
BFA,1997,583.669372353396
BFA,1998,589.951774567332
BFA,1999,615.473349319164
BFA,2000,710.207977031367
BFA,2001,732.397693260228
BFA,2002,693.713226496374
BFA,2003,579.897426172466
BFA,2004,527.338032291576
BFA,2005,527.258362649626
BFA,2006,522.425624895176
BFA,2007,478.633718476363
BFA,2008,446.000041432788
BFA,2009,470.293423341398
BFA,2010,494.794262222947
BFA,2011,471.248625718937
BFA,2012,510.556338454251
BFA,2013,493.899623852237
BFA,2014,493.757329875312
BFA,2015,591.21169798261
BFA,2016,592.605615063022
BFA,2017,580.656749587858
BFA,2018,555.446458398226
BFA,2019,585.911013180369
BGD,1995,40.2783183333333
BGD,1996,41.7941683333333
BGD,1997,43.8921158333333
BGD,1998,46.9056516666667
BGD,1999,49.0854
BGD,2000,52.1416666666667
BGD,2001,55.8066666666667
BGD,2002,57.888
BGD,2003,58.15004
BGD,2004,59.5126583333333
BGD,2005,64.327475
BGD,2006,68.9332333333333
BGD,2007,68.874875
BGD,2008,68.598275
BGD,2009,69.0390666666667
BGD,2010,69.6492916666667
BGD,2011,74.1524
BGD,2012,81.8626583333333
BGD,2013,78.103235
BGD,2014,77.6414083333333
BGD,2015,77.9469083333333
BGD,2016,78.4680916666667
BGD,2017,80.4375416666667
BGD,2018,83.4662019166667
BGD,2019,84.4535225
BGR,1995,0.0671708333333333
BGR,1996,0.177888666666667
BGR,1997,1.68187916666667
BGR,1998,1.76035833333333
BGR,1999,1.83638333333333
BGR,2000,2.123275
BGR,2001,2.18470833333333
BGR,2002,2.076975
BGR,2003,1.73270166666667
BGR,2004,1.57510891666667
BGR,2005,1.57413333333333
BGR,2006,1.55926666666667
BGR,2007,1.42905
BGR,2008,1.33711666666667
BGR,2009,1.40669166666667
BGR,2010,1.47739166666667
BGR,2011,1.40645833333333
BGR,2012,1.52205
BGR,2013,1.47356666666667
BGR,2014,1.47418333333333
BGR,2015,1.7644
BGR,2016,1.76804166666667
BGR,2017,1.73545833333333
BGR,2018,1.65704166666667
BGR,2019,1.74704166666667
BHR,1995,0.375999970833333
BHR,1996,0.3759999675
BHR,1997,0.375999965
BHR,1998,0.3759999625
BHR,1999,0.375999979166667
BHR,2000,0.376
BHR,2001,0.376
BHR,2002,0.376
BHR,2003,0.376
BHR,2004,0.376
BHR,2005,0.376
BHR,2006,0.376
BHR,2007,0.376
BHR,2008,0.376
BHR,2009,0.376
BHR,2010,0.376
BHR,2011,0.376
BHR,2012,0.376
BHR,2013,0.376
BHR,2014,0.376
BHR,2015,0.376
BHR,2016,0.376
BHR,2017,0.376
BHR,2018,0.376
BHR,2019,0.376
BHS,1995,1.0
BHS,1996,1.0
BHS,1997,1.0
BHS,1998,1.0
BHS,1999,1.0
BHS,2000,1.0
BHS,2001,1.0
BHS,2002,1.0
BHS,2003,1.0
BHS,2004,1.0
BHS,2005,1.0
BHS,2006,1.0
BHS,2007,1.0
BHS,2008,1.0
BHS,2009,1.0
BHS,2010,1.0
BHS,2011,1.0
BHS,2012,1.0
BHS,2013,1.0
BHS,2014,1.0
BHS,2015,1.0
BHS,2016,1.0
BHS,2017,1.0
BHS,2018,1.0
BHS,2019,1.0
BIH,1997,1.73405583333333
BIH,1998,1.75966758333333
BIH,1999,1.83579538489311
BIH,2000,2.12285951185833
BIH,2001,2.1856595833
BIH,2002,2.07817042621667
BIH,2003,1.73293220419167
BIH,2004,1.57515702795
BIH,2005,1.5727220196
BIH,2006,1.55907195605833
BIH,2007,1.429002741625
BIH,2008,1.33519568048428
BIH,2009,1.4078912383695
BIH,2010,1.47673956845028
BIH,2011,1.40693658566639
BIH,2012,1.5222099744513
BIH,2013,1.47305132263235
BIH,2014,1.474169186794
BIH,2015,1.76349164694686
BIH,2016,1.76813902429915
BIH,2017,1.73535271327691
BIH,2018,1.65698544113543
BIH,2019,1.74708646136073
BLR,1995,0.00115209666666667
BLR,1996,0.00132298766666667
BLR,1997,0.00260205495833333
BLR,1998,0.004612762
BLR,1999,0.0249295329166667
BLR,2000,0.087675
BLR,2001,0.139
BLR,2002,0.179091666666667
BLR,2003,0.205127083333333
BLR,2004,0.21602575
BLR,2005,0.215382
BLR,2006,0.214456416666667
BLR,2007,0.214607833333333
BLR,2008,0.21363975
BLR,2009,0.279304921788469
BLR,2010,0.297851
BLR,2011,0.497463333333333
BLR,2012,0.833689833333333
BLR,2013,0.88800525
BLR,2014,1.02241025
BLR,2015,1.59259883333333
BLR,2016,1.98956283333333
BLR,2017,1.93234166666667
BLR,2018,2.03760833333333
BLR,2019,2.09178333333333
BLZ,1995,2.0
BLZ,1996,2.0
BLZ,1997,2.0
BLZ,1998,2.0
BLZ,1999,2.0
BLZ,2000,2.0
BLZ,2001,2.0
BLZ,2002,2.0
BLZ,2003,2.0
BLZ,2004,2.0
BLZ,2005,2.0
BLZ,2006,2.0
BLZ,2007,2.0
BLZ,2008,2.0
BLZ,2009,2.0
BLZ,2010,2.0
BLZ,2011,2.0
BLZ,2012,2.0
BLZ,2013,2.0
BLZ,2014,2.0
BLZ,2015,2.0
BLZ,2016,2.0
BLZ,2017,2.0
BLZ,2018,2.0
BLZ,2019,2.0
BMU,1995,1.0
BMU,1996,1.0
BMU,1997,1.0
BMU,1998,1.0
BMU,1999,1.0
BMU,2000,1.0
BMU,2001,1.0
BMU,2002,1.0
BMU,2003,1.0
BMU,2004,1.0
BMU,2005,1.0
BMU,2006,1.0
BMU,2007,1.0
BMU,2008,1.0
BMU,2009,1.0
BMU,2010,1.0
BMU,2011,1.0
BMU,2012,1.0
BMU,2013,1.0
BMU,2014,1.0
BMU,2015,1.0
BMU,2016,1.0
BMU,2017,1.0
BMU,2018,1.0
BMU,2019,1.0
BOL,1995,4.80034166666667
BOL,1996,5.0746125
BOL,1997,5.25425833333333
BOL,1998,5.51013333333333
BOL,1999,5.81240833333333
BOL,2000,6.18354166666667
BOL,2001,6.60691666666667
BOL,2002,7.17
BOL,2003,7.65916666666667
BOL,2004,7.93626666666667
BOL,2005,8.0660625
BOL,2006,8.01161666666667
BOL,2007,7.85124516125
BOL,2008,7.23832069891667
BOL,2009,7.02
BOL,2010,7.01666666666667
BOL,2011,6.9369625
BOL,2012,6.91
BOL,2013,6.91
BOL,2014,6.91
BOL,2015,6.91
BOL,2016,6.91
BOL,2017,6.91
BOL,2018,6.91
BOL,2019,6.91
BRA,1995,0.917666666666667
BRA,1996,1.0051
BRA,1997,1.07799166666667
BRA,1998,1.16051666666667
BRA,1999,1.81393284657213
BRA,2000,1.82942312207561
BRA,2001,2.34963170932244
BRA,2002,2.92036301775519
BRA,2003,3.07747511847801
BRA,2004,2.92511944951586
BRA,2005,2.43439003623188
BRA,2006,2.17532666666667
BRA,2007,1.94705833333333
BRA,2008,1.83376666666667
BRA,2009,1.99942817314426
BRA,2010,1.75922671058718
BRA,2011,1.67282875525659
BRA,2012,1.95306861112487
BRA,2013,2.15608915126311
BRA,2014,2.35295196276669
BRA,2015,3.32690438276879
BRA,2016,3.49131342157271
BRA,2017,3.19138944630048
BRA,2018,3.65382536145755
BRA,2019,3.9444710972507
BRB,1995,2.0
BRB,1996,2.0
BRB,1997,2.0
BRB,1998,2.0
BRB,1999,2.0
BRB,2000,2.0
BRB,2001,2.0
BRB,2002,2.0
BRB,2003,2.0
BRB,2004,2.0
BRB,2005,2.0
BRB,2006,2.0
BRB,2007,2.0
BRB,2008,2.0
BRB,2009,2.0
BRB,2010,2.0
BRB,2011,2.0
BRB,2012,2.0
BRB,2013,2.0
BRB,2014,2.0
BRB,2015,2.0
BRB,2016,2.0
BRB,2017,2.0
BRB,2018,2.0
BRB,2019,2.0
BRN,1995,1.417375
BRN,1996,1.41004083333333
BRN,1997,1.48480583333333
BRN,1998,1.67360166666667
BRN,1999,1.69495666666667
BRN,2000,1.72396333333333
BRN,2001,1.7917225
BRN,2002,1.79058833333333
BRN,2003,1.74218333333333
BRN,2004,1.69022833333333
BRN,2005,1.6643975
BRN,2006,1.58893333333333
BRN,2007,1.50710166666667
BRN,2008,1.41716666666667
BRN,2009,1.4545692733233
BRN,2010,1.36350947368421
BRN,2011,1.25791302014692
BRN,2012,1.24956701649958
BRN,2013,1.25116566976059
BRN,2014,1.2670401230814
BRN,2015,1.37491084459887
BRN,2016,1.38134687688286
BRN,2017,1.38089116405281
BRN,2018,1.34891856542537
BRN,2019,1.36421851405475
BTN,1995,32.4270766666667
BTN,1996,35.4331733333333
BTN,1997,36.3132858333333
BTN,1998,41.259365
BTN,1999,43.0554283333333
BTN,2000,44.941605
BTN,2001,47.1864141666667
BTN,2002,48.6103191666667
BTN,2003,46.5832841666667
BTN,2004,45.3164666666667
BTN,2005,44.099975
BTN,2006,45.3070083333333
BTN,2007,41.3485333333333
BTN,2008,43.5051833333333
BTN,2009,48.4052666666667
BTN,2010,45.7258121212121
BTN,2011,46.6704666666667
BTN,2012,53.4372333333333
BTN,2013,58.5978454166667
BTN,2014,61.0295144607843
BTN,2015,64.1519444632786
BTN,2016,67.1953128073894
BTN,2017,65.121568645066
BTN,2018,68.3894670935421
BTN,2019,70.4203405359551
BWA,1995,2.77220666666667
BWA,1996,3.32419666666667
BWA,1997,3.65076333333333
BWA,1998,4.22588
BWA,1999,4.62439525
BWA,2000,5.10224166666667
BWA,2001,5.84141666666667
BWA,2002,6.32779166666667
BWA,2003,4.94966666666667
BWA,2004,4.69383333333333
BWA,2005,5.11675
BWA,2006,5.8303
BWA,2007,6.13940833333333
BWA,2008,6.82685833333333
BWA,2009,7.15514166666667
BWA,2010,6.793625
BWA,2011,6.83823333333333
BWA,2012,7.640525
BWA,2013,8.39890833333333
BWA,2014,8.97608333333334
BWA,2015,10.1289916666667
BWA,2016,10.9011583333333
BWA,2017,10.3474166666667
BWA,2018,10.199975
BWA,2019,10.7558666666667
CAF,1995,499.14842590131
CAF,1996,511.552430272516
CAF,1997,583.669372353396
CAF,1998,589.951774567332
CAF,1999,615.473349319164
CAF,2000,710.207977031367
CAF,2001,732.397693260228
CAF,2002,693.713226496374
CAF,2003,579.897426172466
CAF,2004,527.338032291576
CAF,2005,527.258362649626
CAF,2006,522.425624895176
CAF,2007,478.633718476363
CAF,2008,446.000041432788
CAF,2009,470.293423341398
CAF,2010,494.794262222947
CAF,2011,471.248625718937
CAF,2012,510.556338454251
CAF,2013,493.899623852237
CAF,2014,493.757329875312
CAF,2015,591.21169798261
CAF,2016,592.605615063022
CAF,2017,580.656749587858
CAF,2018,555.446458398226
CAF,2019,585.911013180369
CAN,1995,1.37244541833333
CAN,1996,1.36352163583333
CAN,1997,1.38459802833333
CAN,1998,1.48350530166667
CAN,1999,1.48570481916667
CAN,2000,1.485394095
CAN,2001,1.548839955
CAN,2002,1.57034283416667
CAN,2003,1.4010145475
CAN,2004,1.301281595
CAN,2005,1.21140513416667
CAN,2006,1.13434472583333
CAN,2007,1.07404562166667
CAN,2008,1.06708691833333
CAN,2009,1.1415354059127
CAN,2010,1.03011273517598
CAN,2011,0.989258158636364
CAN,2012,0.999364743593074
CAN,2013,1.03013736373016
CAN,2014,1.10474713237886
CAN,2015,1.27878620362554
CAN,2016,1.3256151637482
CAN,2017,1.29793584646039
CAN,2018,1.29581792813534
CAN,2019,1.32679336266012
CHE,1995,1.18246916666667
CHE,1996,1.23601
CHE,1997,1.4513125
CHE,1998,1.44981330833333
CHE,1999,1.502155
CHE,2000,1.6888425
CHE,2001,1.687615
CHE,2002,1.5586075
CHE,2003,1.34665083333333
CHE,2004,1.24349583333333
CHE,2005,1.24517666666667
CHE,2006,1.25384333333333
CHE,2007,1.20036583333333
CHE,2008,1.08309
CHE,2009,1.08814169630268
CHE,2010,1.04290564573352
CHE,2011,0.888042028223281
CHE,2012,0.937684480709349
CHE,2013,0.926903547758285
CHE,2014,0.916151047283613
CHE,2015,0.962381328004354
CHE,2016,0.985394394244834
CHE,2017,0.984691666666667
CHE,2018,0.977883333333333
CHE,2019,0.993775
CHL,1995,396.773333333333
CHL,1996,412.266666666667
CHL,1997,419.295
CHL,1998,460.2875
CHL,1999,508.776666666667
CHL,2000,539.5875
CHL,2001,634.938333333333
CHL,2002,688.936666666667
CHL,2003,691.3975
CHL,2004,609.529166666667
CHL,2005,559.7675
CHL,2006,530.275
CHL,2007,522.464166666667
CHL,2008,522.461035833333
CHL,2009,560.85989484127
CHL,2010,510.249166666667
CHL,2011,483.6675
CHL,2012,486.471303391053
CHL,2013,495.272877645503
CHL,2014,570.34821612744
CHL,2015,654.124084254196
CHL,2016,676.957736044657
CHL,2017,648.833792598261
CHL,2018,641.276813066395
CHL,2019,702.897422561529
CHN,1995,8.35141666666667
CHN,1996,8.314175
CHN,1997,8.28981666666667
CHN,1998,8.27895833333333
CHN,1999,8.27825
CHN,2000,8.27850416666667
CHN,2001,8.27706833333333
CHN,2002,8.2769575
CHN,2003,8.27703666666667
CHN,2004,8.27680083333333
CHN,2005,8.19431666666667
CHN,2006,7.97343833333333
CHN,2007,7.6075325
CHN,2008,6.948655
CHN,2009,6.83141605176666
CHN,2010,6.7702690287094
CHN,2011,6.46146132655007
CHN,2012,6.31233282683186
CHN,2013,6.19575834608231
CIV,1995,499.14842590131
CIV,1996,511.552430272516
CIV,1997,583.669372353396
CIV,1998,589.951774567332
CIV,1999,615.473349319164
CIV,2000,710.207977031367
CIV,2001,732.397693260228
CIV,2002,693.713226496374
CIV,2003,579.897426172466
CIV,2004,527.338032291576
CIV,2005,527.258362649626
CIV,2006,522.425624895176
CIV,2007,478.633718476363
CIV,2008,446.000041432788
CIV,2009,470.293423341398
CIV,2010,494.794262222947
CIV,2011,471.248625718937
CIV,2012,510.556338454251
CIV,2013,493.899623852237
CIV,2014,493.757329875312
CIV,2015,591.21169798261
CIV,2016,592.605615063022
CIV,2017,580.656749587858
CIV,2018,555.446458398226
CIV,2019,585.911013180369
CMR,1995,499.14842590131
CMR,1996,511.552430272516
CMR,1997,583.669372353396
CMR,1998,589.951774567332
CMR,1999,615.473349319164
CMR,2000,710.207977031367
CMR,2001,732.397693260228
CMR,2002,693.713226496374
CMR,2003,579.897426172466
CMR,2004,527.338032291576
CMR,2005,527.258362649626
CMR,2006,522.425624895176
CMR,2007,478.633718476363
CMR,2008,446.000041432788
CMR,2009,470.293423341398
CMR,2010,494.794262222947
CMR,2011,471.248625718937
CMR,2012,510.556338454251
CMR,2013,493.899623852237
CMR,2014,493.757329875312
CMR,2015,591.21169798261
CMR,2016,592.605615063022
CMR,2017,580.656749587858
CMR,2018,555.446458398226
CMR,2019,585.911013180369
COD,1995,0.0702447166666667
COD,1996,0.501849175
COD,1997,1.3134476
COD,1998,1.60665988306526
COD,1999,4.0183333322314
COD,2000,21.8183333273501
COD,2001,206.61749994334
COD,2002,346.484999904984
COD,2003,405.17818323067
COD,2004,399.475791666667
COD,2005,473.908008333333
COD,2006,468.278825
COD,2007,516.749891666667
COD,2008,559.292508333333
COD,2009,809.785833333333
COD,2010,905.913458333333
COD,2011,919.4913
COD,2012,919.755016666667
COD,2013,919.565907354881
COD,2014,925.226282531997
COD,2015,925.984961280393
COD,2016,1010.30275716866
COD,2017,1464.41793163743
COD,2018,1622.52350162292
COD,2019,1647.76012727639
COG,1995,499.14842590131
COG,1996,511.552430272516
COG,1997,583.669372353396
COG,1998,589.951774567332
COG,1999,615.473349319164
COG,2000,710.207977031367
COG,2001,732.397693260228
COG,2002,693.713226496374
COG,2003,579.897426172466
COG,2004,527.338032291576
COG,2005,527.258362649626
COG,2006,522.425624895176
COG,2007,478.633718476363
COG,2008,446.000041432788
COG,2009,470.293423341398
COG,2010,494.794262222947
COG,2011,471.248625718937
COG,2012,510.556338454251
COG,2013,493.899623852237
COG,2014,493.757329875312
COG,2015,591.21169798261
COG,2016,592.605615063022
COG,2017,580.656749587858
COG,2018,555.446458398226
COG,2019,585.911013180369
COL,1995,912.826415
COL,1996,1036.68641666667
COL,1997,1140.96294166667
COL,1998,1426.03745833333
COL,1999,1756.23084833333
COL,2000,2087.90384166667
COL,2001,2299.63315583333
COL,2002,2504.24133083333
COL,2003,2877.65245833333
COL,2004,2628.6129025
COL,2005,2320.83417666667
COL,2006,2361.1394075
COL,2007,2078.29183666667
COL,2008,1967.71130916667
COL,2009,2158.25590299025
COL,2010,1898.56963600842
COL,2011,1848.13946995183
COL,2012,1796.895912311
COL,2013,1868.7853270908
COL,2014,2001.781048176
COL,2015,2741.88085479965
COL,2016,3054.12167321081
COL,2017,2951.3274023476
COL,2018,2955.70396997842
COL,2019,3280.83163119763
COM,1995,374.357093251525
COM,1996,383.659991508088
COM,1997,437.747087471253
COM,1998,442.458835940057
COM,1999,461.792998463162
COM,2000,532.655982773525
COM,2001,549.298269945171
COM,2002,520.28491987228
COM,2003,434.923069629349
COM,2004,395.503524218682
COM,2005,395.44377198722
COM,2006,391.819218671382
COM,2007,358.975288857272
COM,2008,334.500031074591
COM,2009,352.720067506049
COM,2010,371.095696667211
COM,2011,353.436469289203
COM,2012,382.917253840688
COM,2013,370.424717889178
COM,2014,370.317997406484
COM,2015,443.408773486957
COM,2016,444.454211297266
COM,2017,435.492562190893
COM,2018,416.584843798669
COM,2019,439.463110317867
CPV,1995,76.8533333333333
CPV,1996,82.5914666666667
CPV,1997,93.1766666666667
CPV,1998,98.1575
CPV,1999,102.7
CPV,2000,115.876551583333
CPV,2001,123.213333333333
CPV,2002,117.255833333333
CPV,2003,97.7875
CPV,2004,88.7479249022727
CPV,2005,88.6461685261408
CPV,2006,87.9260649113314
CPV,2007,80.6150271575266
CPV,2008,75.3360038388544
CPV,2009,80.0354177277845
CPV,2010,83.2786893759019
CPV,2011,79.2768814761183
CPV,2012,86.3189541847042
CPV,2013,83.0725
CPV,2014,83.0345
CPV,2015,99.3856935425685
CPV,2016,99.6881136363636
CPV,2017,97.8069377715121
CPV,2018,93.4135789085279
CPV,2019,98.4951785878976
CRI,1995,179.729166666667
CRI,1996,207.689166666667
CRI,1997,232.5975
CRI,1998,257.229166666667
CRI,1999,285.684694833333
CRI,2000,308.186666666667
CRI,2001,328.870833333333
CRI,2002,359.81752688172
CRI,2003,398.662222222222
CRI,2004,437.935
CRI,2005,477.786741487455
CRI,2006,511.301817940348
CRI,2007,516.617390232975
CRI,2008,526.23551344086
CRI,2009,573.287956733231
CRI,2010,525.829200716846
CRI,2011,505.664239919355
CRI,2012,502.901461981567
CRI,2013,499.766832565284
CRI,2014,538.317200279058
CRI,2015,534.565769969278
CRI,2016,544.73936722902
CRI,2017,567.51309030978
CRI,2018,576.97250124808
CRI,2019,587.294595686124
CUW,2011,1.79
CUW,2012,1.79
CUW,2013,1.79
CUW,2014,1.79
CUW,2015,1.79
CUW,2016,1.79
CUW,2017,1.79
CUW,2018,1.79
CUW,2019,1.79
CYM,1995,0.83333
CYM,1996,0.83333
CYM,1997,0.83333
CYM,1998,0.83333
CYM,1999,0.83333
CYM,2000,0.83333
CYM,2001,0.83333
CYM,2002,0.83333
CYM,2003,0.83333
CYM,2004,0.83333
CYM,2005,0.83333
CYM,2006,0.83333
CYM,2007,0.83333
CYM,2008,0.83333
CYM,2009,0.83333
CYM,2010,0.83333
CYM,2011,0.83333
CYM,2012,0.83333
CYM,2013,0.83333
CYM,2014,0.83333
CYM,2015,0.83333
CYM,2016,0.83333
CYM,2017,0.83333
CYM,2018,0.83333
CYM,2019,0.83333
CYP,1995,0.452420166666667
CYP,1996,0.46631125
CYP,1997,0.513897333333333
CYP,1998,0.517825583333333
CYP,1999,0.54294775
CYP,2000,0.622409116666667
CYP,2001,0.643107026158333
CYP,2002,0.610659989666667
